A	T_merge	T_heap
[20, 29, 13, 14, 28, 15, 27, 8, 16, 17, 4, 1, 22, 21, 12]	2.0000000000575113e-06	9.999999999177334e-07
[1, 11, 28, 18, 24, 2, 26, 19, 21, 25, 5, 23, 22, 29, 10]	0.0	1.000000000139778e-06
[17, 13, 23, 25, 6, 16, 5, 0, 4, 21, 3, 24, 26, 29, 8]	1.000000000139778e-06	2.0000000000575113e-06
[22, 16, 18, 4, 3, 8, 2, 1, 9, 13, 28, 12, 24, 20, 17]	0.0	2.0000000000575113e-06
[23, 28, 25, 10, 9, 3, 4, 8, 19, 26, 6, 22, 0, 5, 16]	1.000000000139778e-06	1.000000000139778e-06
[3, 20, 22, 25, 21, 26, 10, 9, 5, 27, 8, 16, 28, 1, 12]	9.999999999177334e-07	9.999999999177334e-07
[1, 8, 10, 26, 21, 13, 20, 28, 29, 22, 19, 14, 18, 24, 3]	0.0	0.0
[8, 25, 1, 13, 29, 5, 14, 7, 4, 19, 10, 20, 22, 21, 16]	2.0000000000575113e-06	0.0
[28, 19, 29, 14, 2, 6, 20, 5, 27, 13, 24, 16, 17, 0, 1]	2.0000000000575113e-06	0.0
[10, 13, 4, 12, 21, 9, 15, 19, 22, 5, 27, 23, 20, 11, 14]	9.999999999177334e-07	1.9999999998354667e-06
[17, 0, 18, 13, 11, 19, 20, 24, 12, 26, 22, 4, 28, 1, 25]	1.000000000139778e-06	2.0000000000575113e-06
[26, 27, 23, 1, 17, 12, 14, 18, 0, 2, 11, 19, 9, 20, 3]	0.0	9.999999999177334e-07
[5, 17, 13, 22, 3, 8, 20, 16, 7, 15, 14, 6, 26, 0, 4]	0.0	0.0
[11, 14, 26, 8, 18, 22, 10, 5, 4, 2, 17, 9, 7, 6, 20]	9.999999999177334e-07	0.0
[28, 0, 10, 16, 22, 18, 11, 29, 24, 1, 26, 8, 19, 7, 5]	1.000000000139778e-06	0.0
[16, 17, 21, 13, 22, 27, 3, 19, 10, 24, 7, 4, 29, 5, 2]	2.0000000000575113e-06	0.0
[16, 12, 0, 5, 1, 7, 23, 27, 28, 20, 21, 2, 10, 24, 13]	0.0	9.999999999177334e-07
[28, 26, 20, 11, 1, 19, 24, 7, 23, 3, 27, 16, 17, 14, 9]	0.0	9.999999999177334e-07
[13, 21, 19, 12, 3, 22, 5, 17, 16, 23, 0, 14, 25, 29, 20]	9.999999999177334e-07	0.0
[20, 25, 27, 11, 23, 29, 26, 7, 16, 28, 6, 4, 1, 5, 19]	0.0	1.000000000139778e-06
[10, 16, 18, 7, 24, 14, 9, 17, 15, 22, 0, 19, 11, 1, 23]	9.999999999177334e-07	9.999999999177334e-07
[12, 13, 19, 10, 0, 4, 25, 15, 2, 17, 21, 3, 5, 23, 1]	2.0000000000575113e-06	0.0
[25, 4, 17, 20, 9, 18, 13, 2, 12, 24, 8, 11, 7, 27, 22]	9.999999999177334e-07	9.999999999177334e-07
[27, 9, 3, 7, 17, 13, 21, 14, 10, 18, 29, 1, 23, 5, 6]	9.999999999177334e-07	0.0
[14, 15, 12, 8, 19, 3, 27, 9, 25, 20, 6, 26, 24, 10, 2]	1.000000000139778e-06	9.999999999177334e-07
[17, 8, 13, 29, 16, 10, 7, 5, 1, 28, 4, 12, 11, 20, 3]	9.999999999177334e-07	1.000000000139778e-06
[11, 17, 7, 3, 28, 22, 4, 0, 29, 2, 26, 13, 16, 27, 6]	0.0	0.0
[8, 26, 1, 16, 3, 0, 27, 11, 7, 4, 19, 2, 28, 6, 17]	0.0	0.0
[28, 7, 6, 14, 19, 10, 0, 26, 21, 3, 29, 20, 27, 22, 9]	0.0	9.999999999177334e-07
[24, 27, 10, 0, 14, 13, 21, 29, 28, 25, 11, 16, 26, 18, 19]	9.999999999177334e-07	1.9999999998354667e-06
[2, 10, 24, 7, 15, 5, 27, 28, 23, 18, 9, 4, 20, 0, 19]	0.0	0.0
[14, 22, 24, 28, 2, 0, 1, 11, 4, 17, 18, 20, 21, 10, 29]	2.0000000000575113e-06	3.999999999892978e-06
[6, 18, 14, 15, 5, 13, 17, 0, 1, 20, 4, 19, 16, 21, 22]	4.000000000115023e-06	2.9999999999752447e-06
[8, 25, 0, 20, 24, 17, 11, 28, 1, 9, 6, 4, 22, 2, 10]	2.9999999999752447e-06	4.999999999810711e-06
[25, 4, 13, 22, 29, 27, 5, 23, 28, 19, 16, 21, 9, 8, 20]	3.999999999892978e-06	2.9999999999752447e-06
[3, 8, 4, 23, 19, 5, 24, 26, 15, 27, 9, 12, 29, 1, 13]	2.9999999999752447e-06	2.9999999999752447e-06
[1, 13, 16, 28, 25, 12, 18, 20, 3, 14, 5, 6, 23, 24, 11]	2.0000000000575113e-06	2.0000000000575113e-06
[28, 13, 27, 12, 3, 10, 14, 8, 1, 5, 23, 18, 29, 22, 25]	2.0000000000575113e-06	9.999999999177334e-07
[22, 17, 23, 20, 10, 21, 28, 2, 3, 15, 24, 11, 5, 16, 4]	0.0	1.000000000139778e-06
[15, 8, 24, 14, 5, 23, 7, 4, 25, 29, 16, 27, 21, 1, 19]	0.0	9.999999999177334e-07
[11, 17, 28, 22, 6, 19, 23, 24, 26, 20, 14, 8, 10, 1, 0]	1.000000000139778e-06	9.999999999177334e-07
[16, 8, 7, 2, 17, 24, 4, 3, 0, 12, 25, 21, 22, 20, 11]	2.0000000000575113e-06	9.999999999177334e-07
[25, 11, 10, 15, 21, 24, 13, 4, 29, 0, 3, 23, 27, 9, 14]	0.0	2.0000000000575113e-06
[9, 7, 25, 26, 11, 14, 13, 12, 5, 1, 29, 23, 24, 19, 15]	5.000000000032756e-06	2.0000000000575113e-06
[17, 7, 28, 0, 22, 9, 13, 25, 16, 1, 12, 14, 15, 29, 2]	2.9999999999752447e-06	9.999999999177334e-07
[3, 21, 16, 29, 13, 4, 20, 10, 5, 17, 27, 26, 24, 12, 8]	2.0000000000575113e-06	1.000000000139778e-06
[19, 2, 14, 4, 7, 15, 17, 10, 9, 28, 23, 12, 29, 0, 8]	3.0000000001972893e-06	2.9999999999752447e-06
[27, 24, 28, 14, 0, 18, 21, 19, 22, 5, 16, 29, 2, 15, 7]	2.0000000000575113e-06	9.999999999177334e-07
[7, 0, 24, 26, 4, 12, 25, 3, 9, 22, 16, 21, 8, 19, 18]	9.999999999177334e-07	9.999999999177334e-07
[20, 27, 1, 22, 15, 5, 11, 26, 8, 13, 19, 14, 4, 10, 28]	9.999999999177334e-07	0.0
[19, 3, 9, 20, 24, 23, 12, 2, 4, 14, 11, 13, 8, 27, 18]	1.000000000139778e-06	9.999999999177334e-07
[13, 16, 24, 10, 6, 18, 29, 11, 21, 23, 25, 17, 15, 22, 5]	9.999999999177334e-07	1.000000000139778e-06
[17, 19, 3, 15, 7, 4, 14, 29, 24, 20, 25, 23, 13, 26, 10]	9.999999999177334e-07	0.0
[21, 24, 20, 22, 17, 6, 2, 12, 26, 14, 5, 27, 7, 9, 13]	0.0	2.0000000000575113e-06
[26, 15, 21, 2, 3, 29, 10, 4, 22, 12, 25, 8, 7, 18, 13]	1.000000000139778e-06	2.0000000000575113e-06
[11, 7, 22, 14, 18, 9, 25, 15, 20, 13, 10, 29, 16, 21, 26]	2.9999999999752447e-06	2.9999999999752447e-06
[4, 0, 19, 8, 12, 3, 15, 22, 28, 7, 29, 25, 13, 21, 10]	1.000000000139778e-06	1.000000000139778e-06
[0, 23, 8, 25, 13, 12, 10, 6, 17, 11, 16, 9, 15, 27, 2]	0.0	1.9999999998354667e-06
[5, 24, 1, 19, 2, 7, 14, 12, 27, 20, 28, 8, 0, 9, 11]	0.0	9.999999999177334e-07
[16, 28, 1, 23, 29, 19, 7, 27, 2, 14, 15, 25, 10, 20, 11]	9.999999999177334e-07	2.0000000000575113e-06
[9, 11, 18, 14, 6, 8, 16, 4, 22, 15, 7, 29, 13, 10, 20]	2.9999999999752447e-06	6.000000000172534e-06
[0, 21, 5, 22, 8, 16, 26, 13, 28, 17, 27, 1, 23, 18, 7]	4.999999999810711e-06	1.9999999998354667e-06
[8, 11, 14, 25, 4, 27, 2, 13, 15, 26, 23, 29, 21, 7, 24]	0.0	2.0000000000575113e-06
[26, 10, 23, 22, 13, 7, 24, 20, 28, 29, 19, 27, 3, 0, 4]	3.0000000001972893e-06	2.9999999999752447e-06
[16, 2, 13, 8, 6, 28, 29, 27, 21, 18, 17, 7, 9, 20, 22]	1.9999999998354667e-06	0.0
[22, 28, 6, 24, 19, 14, 25, 4, 7, 27, 0, 11, 18, 26, 12]	1.000000000139778e-06	9.999999999177334e-07
[3, 5, 23, 29, 16, 1, 24, 22, 14, 9, 20, 7, 28, 13, 25]	2.0000000000575113e-06	9.999999999177334e-07
[10, 11, 0, 21, 2, 6, 29, 4, 22, 20, 5, 25, 27, 17, 1]	9.999999999177334e-07	9.999999999177334e-07
[18, 25, 12, 21, 10, 5, 0, 23, 14, 28, 27, 1, 22, 8, 3]	2.0000000000575113e-06	9.999999999177334e-07
[21, 13, 4, 15, 26, 23, 2, 19, 10, 5, 18, 17, 24, 1, 20]	1.9999999998354667e-06	0.0
[15, 8, 1, 20, 0, 29, 24, 9, 28, 7, 21, 27, 2, 11, 17]	0.0	2.0000000000575113e-06
[26, 18, 15, 27, 2, 16, 8, 3, 17, 11, 9, 13, 5, 24, 21]	1.000000000139778e-06	2.0000000000575113e-06
[29, 7, 20, 21, 14, 12, 27, 0, 24, 10, 2, 9, 11, 22, 3]	9.999999999177334e-07	2.9999999999752447e-06
[18, 5, 2, 17, 12, 0, 24, 16, 15, 20, 21, 1, 10, 23, 3]	9.999999999177334e-07	9.999999999177334e-07
[18, 22, 25, 4, 6, 1, 13, 19, 10, 2, 16, 12, 20, 3, 9]	1.000000000139778e-06	0.0
[22, 9, 1, 12, 14, 8, 26, 20, 18, 15, 19, 17, 13, 27, 29]	9.999999999177334e-07	9.999999999177334e-07
[23, 11, 15, 25, 1, 27, 28, 18, 2, 13, 24, 14, 3, 22, 12]	0.0	9.999999999177334e-07
[20, 1, 3, 27, 5, 18, 14, 13, 12, 28, 9, 6, 0, 23, 22]	9.999999999177334e-07	0.0
[16, 20, 23, 11, 29, 22, 5, 4, 12, 21, 27, 0, 18, 6, 25]	0.0	2.0000000000575113e-06
[11, 29, 1, 23, 22, 13, 15, 0, 21, 7, 16, 14, 3, 10, 6]	0.0	1.9999999998354667e-06
[17, 23, 26, 19, 13, 28, 2, 18, 25, 6, 21, 14, 16, 7, 11]	0.0	9.999999999177334e-07
[28, 25, 9, 6, 23, 22, 12, 20, 16, 21, 17, 15, 7, 4, 18]	9.999999999177334e-07	1.000000000139778e-06
[21, 4, 8, 16, 27, 14, 24, 10, 3, 22, 9, 5, 0, 29, 13]	9.999999999177334e-07	1.000000000139778e-06
[3, 19, 7, 25, 1, 15, 28, 13, 2, 20, 12, 14, 18, 0, 11]	9.999999999177334e-07	1.9999999998354667e-06
[26, 24, 29, 25, 12, 4, 16, 20, 27, 15, 18, 19, 10, 17, 8]	9.999999999177334e-07	9.999999999177334e-07
[17, 8, 10, 26, 19, 29, 22, 18, 7, 25, 21, 20, 11, 5, 24]	9.999999999177334e-07	0.0
[9, 15, 1, 18, 13, 5, 26, 29, 0, 6, 17, 21, 10, 22, 25]	9.999999999177334e-07	0.0
[2, 7, 22, 12, 13, 28, 24, 29, 0, 11, 18, 6, 3, 4, 16]	2.0000000000575113e-06	9.999999999177334e-07
[26, 28, 0, 27, 21, 9, 14, 7, 19, 22, 15, 11, 8, 10, 20]	2.0000000000575113e-06	0.0
[6, 16, 9, 29, 23, 10, 27, 3, 20, 0, 1, 5, 15, 25, 4]	0.0	9.999999999177334e-07
[25, 21, 4, 26, 3, 23, 7, 18, 11, 14, 24, 19, 8, 28, 17]	1.000000000139778e-06	2.0000000000575113e-06
[25, 19, 9, 0, 14, 29, 13, 6, 2, 3, 23, 11, 24, 26, 21]	1.000000000139778e-06	3.999999999892978e-06
[14, 24, 20, 6, 26, 22, 9, 12, 0, 18, 8, 2, 27, 29, 3]	9.999999999177334e-07	0.0
[3, 1, 4, 21, 20, 22, 16, 9, 14, 23, 26, 24, 19, 28, 27]	9.999999999177334e-07	0.0
[16, 11, 29, 18, 25, 1, 3, 22, 28, 21, 0, 26, 19, 15, 10]	0.0	9.999999999177334e-07
[29, 17, 3, 12, 27, 13, 9, 5, 22, 19, 25, 10, 18, 24, 6]	0.0	1.9999999998354667e-06
[16, 10, 9, 8, 28, 19, 3, 26, 2, 12, 25, 21, 20, 7, 15]	0.0	9.999999999177334e-07
[8, 1, 5, 0, 25, 12, 18, 16, 22, 2, 11, 7, 28, 21, 10]	0.0	9.999999999177334e-07
[13, 8, 5, 9, 29, 24, 17, 22, 27, 0, 21, 23, 14, 12, 19]	9.999999999177334e-07	0.0
[1, 21, 4, 0, 18, 5, 12, 27, 15, 22, 29, 17, 6, 25, 9]	1.000000000139778e-06	9.999999999177334e-07
[28, 25, 13, 11, 0, 21, 26, 17, 20, 6, 19, 18, 16, 9, 29]	9.999999999177334e-07	1.000000000139778e-06
[29, 4, 24, 2, 18, 15, 12, 27, 3, 14, 26, 11, 0, 17, 13]	0.0	2.0000000000575113e-06
[1, 21, 9, 20, 11, 8, 6, 14, 23, 19, 27, 5, 25, 24, 12]	0.0	9.999999999177334e-07
[11, 17, 6, 14, 15, 25, 5, 7, 28, 8, 12, 26, 19, 24, 9]	0.0	0.0
[18, 5, 21, 3, 2, 1, 12, 9, 28, 16, 29, 7, 19, 25, 22]	1.000000000139778e-06	0.0
[21, 14, 0, 11, 26, 5, 20, 3, 9, 25, 15, 29, 27, 23, 17]	1.000000000139778e-06	0.0
[12, 2, 27, 13, 14, 23, 3, 4, 29, 10, 11, 9, 24, 21, 19]	1.000000000139778e-06	9.999999999177334e-07
[15, 2, 1, 17, 13, 5, 18, 16, 24, 10, 4, 6, 3, 27, 19]	0.0	9.999999999177334e-07
[14, 20, 6, 21, 3, 27, 7, 0, 5, 25, 19, 22, 15, 10, 8]	0.0	2.0000000000575113e-06
[22, 26, 19, 12, 21, 24, 2, 7, 23, 27, 5, 3, 8, 18, 9]	2.0000000000575113e-06	0.0
[5, 25, 4, 0, 3, 21, 29, 20, 12, 22, 18, 10, 17, 9, 27]	1.000000000139778e-06	9.999999999177334e-07
[2, 6, 16, 28, 4, 21, 25, 24, 29, 12, 14, 17, 10, 19, 0]	2.0000000000575113e-06	0.0
[15, 26, 19, 7, 10, 25, 4, 6, 18, 2, 0, 1, 8, 3, 9]	0.0	1.000000000139778e-06
[5, 26, 19, 18, 22, 20, 6, 8, 29, 0, 16, 10, 21, 3, 4]	9.999999999177334e-07	2.0000000000575113e-06
[12, 5, 25, 10, 16, 4, 26, 17, 11, 2, 23, 6, 20, 27, 18]	1.000000000139778e-06	9.999999999177334e-07
[11, 18, 1, 29, 10, 15, 13, 25, 26, 20, 22, 0, 4, 2, 3]	9.999999999177334e-07	0.0
[15, 29, 12, 20, 22, 0, 11, 4, 25, 9, 8, 2, 26, 7, 13]	2.0000000000575113e-06	0.0
[16, 24, 17, 2, 9, 15, 5, 1, 7, 22, 23, 19, 10, 4, 3]	2.0000000000575113e-06	1.000000000139778e-06
[4, 26, 7, 24, 22, 27, 8, 6, 23, 21, 9, 11, 20, 19, 18]	1.000000000139778e-06	0.0
