A	T_merge	T_heap
[21, 14, 6, 28, 20, 17, 26, 2, 22, 29, 11, 27, 24, 15, 9]	1.3000000000040757e-05	1.0999999999983245e-05
[27, 22, 1, 8, 20, 29, 16, 28, 4, 25, 2, 3, 18, 15, 6]	1.3000000000040757e-05	1.0999999999983245e-05
[5, 7, 14, 4, 22, 2, 11, 6, 27, 18, 1, 21, 17, 29, 19]	8.999999999925734e-06	7.000000000090267e-06
[29, 16, 20, 7, 25, 21, 19, 2, 11, 15, 1, 5, 3, 14, 26]	8.999999999925734e-06	1.3000000000040757e-05
[20, 2, 3, 15, 10, 21, 26, 4, 7, 5, 24, 25, 8, 17, 9]	1.2000000000123023e-05	9.000000000147779e-06
[23, 27, 12, 7, 25, 3, 29, 15, 21, 14, 20, 19, 11, 5, 24]	1.0000000000065512e-05	1.6000000000016e-05
[2, 27, 19, 14, 8, 7, 9, 1, 25, 20, 16, 18, 13, 5, 10]	1.0999999999983245e-05	9.999999999843467e-06
[4, 25, 2, 14, 23, 8, 1, 28, 12, 26, 16, 0, 11, 24, 13]	9.999999999843467e-06	8.999999999925734e-06
[7, 5, 0, 21, 25, 6, 3, 27, 9, 4, 13, 12, 10, 11, 26]	9.999999999843467e-06	1.4999999999876223e-05
[11, 28, 27, 10, 14, 23, 20, 18, 1, 13, 24, 0, 21, 6, 29]	1.8000000000073513e-05	7.000000000090267e-06
[11, 3, 28, 13, 0, 16, 27, 21, 19, 14, 4, 5, 23, 7, 15]	8.999999999925734e-06	1.0000000000065512e-05
[14, 13, 29, 12, 5, 22, 10, 1, 19, 20, 7, 21, 27, 25, 2]	1.3000000000040757e-05	7.000000000090267e-06
[19, 14, 7, 25, 22, 15, 10, 21, 11, 5, 6, 3, 13, 17, 26]	8.000000000008e-06	1.3000000000040757e-05
[3, 26, 29, 28, 14, 6, 24, 20, 7, 5, 16, 4, 13, 0, 22]	8.999999999925734e-06	1.2999999999818712e-05
[27, 24, 17, 7, 21, 4, 13, 18, 9, 5, 12, 15, 25, 23, 6]	1.8999999999991246e-05	1.399999999995849e-05
[28, 5, 23, 20, 12, 14, 25, 21, 22, 17, 8, 18, 13, 6, 4]	8.999999999925734e-06	8.000000000008e-06
[23, 16, 18, 12, 29, 19, 17, 25, 9, 6, 26, 27, 14, 5, 24]	1.0999999999983245e-05	1.2000000000123023e-05
[11, 13, 4, 12, 16, 7, 25, 28, 22, 9, 15, 19, 18, 24, 3]	1.3000000000040757e-05	1.2000000000123023e-05
[21, 29, 22, 3, 6, 0, 12, 23, 7, 15, 16, 24, 18, 11, 25]	1.0999999999983245e-05	8.999999999925734e-06
[28, 7, 17, 16, 6, 0, 9, 19, 8, 4, 26, 27, 22, 5, 13]	1.0999999999983245e-05	8.000000000008e-06
[29, 19, 26, 9, 1, 10, 17, 8, 25, 20, 5, 4, 16, 3, 24]	8.000000000008e-06	1.0999999999983245e-05
[2, 29, 9, 4, 28, 25, 1, 5, 10, 11, 21, 24, 27, 3, 18]	1.8000000000073513e-05	8.999999999925734e-06
[13, 21, 9, 4, 1, 22, 29, 20, 5, 23, 19, 15, 28, 11, 2]	1.0999999999983245e-05	1.6999999999933735e-05
[28, 25, 29, 16, 14, 4, 26, 2, 10, 8, 9, 27, 1, 19, 24]	1.999999999990898e-05	1.3000000000040757e-05
[25, 11, 12, 6, 28, 1, 17, 5, 0, 19, 29, 18, 4, 22, 2]	9.000000000147779e-06	1.0999999999983245e-05
[20, 14, 6, 22, 17, 3, 18, 24, 1, 5, 11, 10, 15, 19, 12]	8.000000000008e-06	8.000000000008e-06
[5, 4, 15, 24, 7, 9, 26, 14, 17, 28, 13, 22, 0, 23, 10]	1.0999999999983245e-05	1.0999999999983245e-05
[24, 6, 14, 22, 8, 4, 20, 11, 1, 25, 17, 29, 16, 15, 27]	1.0000000000065512e-05	8.999999999925734e-06
[6, 21, 9, 28, 1, 5, 15, 4, 10, 25, 27, 14, 17, 8, 13]	8.000000000008e-06	1.5999999999793957e-05
[11, 4, 12, 23, 25, 19, 17, 7, 16, 0, 1, 5, 14, 13, 21]	1.0999999999983245e-05	2.300000000010627e-05
[3, 6, 18, 21, 7, 2, 13, 20, 24, 22, 8, 9, 26, 11, 0]	1.8000000000073513e-05	1.2000000000123023e-05
[16, 10, 11, 13, 5, 26, 25, 6, 4, 8, 12, 17, 1, 7, 0]	2.500000000016378e-05	1.999999999990898e-05
[23, 21, 7, 10, 26, 0, 11, 8, 28, 6, 22, 12, 15, 9, 2]	1.1999999999900979e-05	1.1999999999900979e-05
[10, 25, 22, 3, 20, 9, 2, 4, 14, 7, 1, 8, 28, 11, 15]	1.4999999999876223e-05	1.999999999990898e-05
[5, 20, 12, 24, 0, 2, 7, 21, 23, 28, 1, 14, 11, 8, 13]	1.6000000000016e-05	1.399999999995849e-05
[10, 15, 17, 27, 2, 3, 24, 9, 0, 12, 26, 4, 23, 8, 11]	1.7999999999851468e-05	2.6000000000081513e-05
[22, 23, 19, 16, 7, 14, 18, 20, 12, 6, 13, 15, 3, 8, 24]	1.4999999999876223e-05	1.3000000000040757e-05
[20, 11, 12, 21, 2, 16, 28, 19, 23, 27, 9, 24, 13, 1, 29]	1.8999999999991246e-05	1.0999999999983245e-05
[8, 17, 29, 10, 18, 23, 12, 21, 26, 22, 25, 1, 5, 4, 9]	1.8999999999991246e-05	1.8000000000073513e-05
[22, 0, 17, 7, 5, 13, 26, 6, 4, 11, 9, 28, 24, 3, 23]	1.700000000015578e-05	1.2000000000123023e-05
[7, 26, 5, 2, 12, 28, 27, 14, 11, 1, 15, 4, 19, 0, 16]	1.0000000000065512e-05	2.8000000000139025e-05
[21, 15, 13, 24, 14, 10, 5, 8, 7, 27, 6, 26, 16, 4, 22]	2.300000000010627e-05	2.199999999996649e-05
[15, 19, 12, 5, 28, 7, 25, 1, 23, 26, 27, 18, 10, 24, 11]	2.2999999999884224e-05	1.8000000000073513e-05
[11, 4, 8, 29, 10, 25, 28, 19, 26, 9, 22, 15, 5, 1, 20]	1.7999999999851468e-05	2.4999999999941735e-05
[18, 29, 14, 23, 10, 6, 4, 28, 24, 26, 8, 25, 15, 1, 3]	1.8000000000073513e-05	3.2999999999949736e-05
[26, 2, 9, 4, 19, 15, 12, 16, 29, 11, 14, 3, 7, 13, 23]	2.6999999999999247e-05	2.0000000000131024e-05
[18, 25, 24, 2, 8, 6, 11, 1, 28, 23, 9, 0, 13, 21, 17]	2.500000000016378e-05	2.199999999996649e-05
[0, 24, 25, 14, 8, 9, 26, 10, 17, 27, 3, 13, 15, 1, 6]	2.8000000000139025e-05	2.199999999996649e-05
[23, 0, 27, 11, 10, 3, 28, 15, 9, 24, 29, 17, 20, 22, 5]	2.2000000000188535e-05	1.4000000000180535e-05
[28, 25, 7, 0, 9, 10, 15, 24, 1, 16, 22, 18, 4, 23, 21]	1.4999999999876223e-05	1.4000000000180535e-05
[8, 27, 2, 19, 17, 12, 3, 5, 21, 11, 13, 25, 4, 24, 7]	1.2999999999818712e-05	2.4000000000024002e-05
[13, 5, 14, 3, 7, 21, 26, 19, 24, 11, 9, 8, 1, 22, 16]	2.500000000016378e-05	1.6999999999933735e-05
[25, 13, 12, 20, 19, 28, 15, 7, 21, 14, 11, 29, 4, 5, 27]	1.5000000000098268e-05	1.4000000000180535e-05
[19, 1, 24, 18, 25, 21, 14, 27, 29, 11, 28, 2, 17, 5, 0]	1.6000000000016e-05	1.399999999995849e-05
[19, 21, 15, 26, 13, 6, 3, 16, 27, 11, 7, 20, 9, 25, 1]	1.2999999999818712e-05	1.3000000000040757e-05
[19, 11, 21, 23, 25, 4, 7, 0, 26, 28, 27, 20, 1, 10, 12]	1.399999999995849e-05	7.599999999996498e-05
[26, 27, 7, 22, 13, 29, 28, 23, 9, 24, 19, 15, 8, 11, 14]	2.8000000000139025e-05	1.6999999999933735e-05
[21, 2, 14, 11, 12, 29, 20, 7, 0, 9, 10, 24, 6, 22, 18]	1.6000000000016e-05	1.399999999995849e-05
[7, 28, 26, 5, 22, 20, 10, 17, 19, 16, 0, 12, 13, 14, 6]	1.6000000000016e-05	1.6999999999933735e-05
[13, 2, 17, 19, 29, 24, 28, 22, 15, 4, 18, 21, 10, 12, 7]	1.4000000000180535e-05	1.6000000000016e-05
[26, 8, 20, 10, 0, 9, 14, 17, 11, 7, 3, 18, 19, 4, 25]	1.399999999995849e-05	1.4000000000180535e-05
[25, 4, 6, 24, 3, 23, 18, 27, 10, 29, 7, 13, 5, 19, 9]	1.6999999999933735e-05	1.5000000000098268e-05
[23, 0, 14, 25, 7, 21, 27, 10, 3, 17, 26, 28, 13, 4, 8]	1.5000000000098268e-05	1.399999999995849e-05
[9, 17, 13, 6, 18, 21, 20, 0, 14, 11, 8, 19, 4, 28, 16]	1.6000000000016e-05	1.8000000000073513e-05
[7, 6, 29, 23, 13, 22, 11, 0, 9, 21, 24, 8, 5, 16, 20]	1.2000000000123023e-05	1.0000000000065512e-05
[6, 27, 9, 13, 15, 7, 28, 20, 29, 8, 1, 2, 16, 4, 5]	1.0999999999983245e-05	1.0999999999983245e-05
[0, 3, 18, 22, 16, 20, 29, 12, 10, 7, 6, 5, 26, 17, 15]	1.2999999999818712e-05	1.3000000000040757e-05
[28, 3, 2, 13, 17, 27, 12, 7, 8, 16, 6, 21, 18, 9, 19]	1.0999999999983245e-05	1.0999999999983245e-05
[16, 15, 14, 9, 3, 6, 2, 25, 7, 21, 19, 11, 22, 12, 20]	1.6000000000016e-05	1.6999999999933735e-05
[15, 28, 21, 12, 25, 16, 13, 19, 6, 26, 11, 20, 7, 5, 0]	1.6000000000016e-05	1.399999999995849e-05
[29, 3, 13, 25, 24, 1, 26, 17, 9, 18, 27, 11, 0, 19, 4]	1.6999999999933735e-05	1.6000000000016e-05
[7, 1, 17, 13, 20, 14, 16, 29, 18, 12, 9, 2, 4, 10, 3]	4.0000000000040004e-05	1.3000000000040757e-05
[4, 11, 28, 1, 10, 25, 19, 8, 26, 6, 9, 21, 18, 14, 17]	1.3000000000040757e-05	1.0999999999983245e-05
[2, 14, 22, 10, 5, 7, 13, 3, 23, 1, 8, 24, 0, 26, 19]	1.4999999999876223e-05	1.6000000000016e-05
[24, 16, 25, 10, 11, 18, 13, 20, 22, 4, 15, 27, 19, 6, 28]	1.7999999999851468e-05	1.1999999999900979e-05
[6, 20, 10, 25, 15, 21, 27, 5, 4, 17, 26, 9, 12, 7, 18]	1.8000000000073513e-05	1.700000000015578e-05
[12, 1, 15, 17, 4, 10, 26, 23, 22, 25, 13, 16, 28, 3, 20]	1.399999999995849e-05	1.2999999999818712e-05
[16, 8, 29, 1, 23, 22, 27, 21, 6, 0, 13, 3, 11, 15, 26]	1.5000000000098268e-05	1.2000000000123023e-05
[27, 13, 18, 28, 23, 19, 21, 8, 25, 9, 4, 24, 10, 17, 14]	1.0000000000065512e-05	1.3000000000040757e-05
[24, 0, 27, 28, 16, 25, 15, 5, 7, 6, 11, 13, 1, 19, 29]	1.6000000000016e-05	2.0000000000131024e-05
[6, 4, 29, 15, 27, 25, 21, 22, 23, 12, 9, 13, 24, 19, 10]	1.900000000021329e-05	1.6000000000016e-05
[7, 16, 12, 1, 24, 23, 22, 15, 18, 29, 11, 6, 8, 3, 14]	1.2000000000123023e-05	1.6999999999933735e-05
[23, 14, 4, 13, 11, 15, 12, 17, 24, 3, 2, 25, 5, 7, 26]	1.0999999999983245e-05	1.0999999999983245e-05
[17, 11, 5, 4, 14, 10, 9, 0, 21, 16, 13, 20, 26, 12, 18]	3.2999999999949736e-05	1.4000000000180535e-05
[10, 24, 0, 7, 29, 25, 20, 13, 26, 3, 11, 19, 6, 12, 17]	1.700000000015578e-05	1.399999999995849e-05
[9, 24, 25, 21, 5, 18, 1, 4, 14, 22, 17, 11, 16, 20, 26]	1.6999999999933735e-05	2.2000000000188535e-05
[1, 19, 20, 18, 9, 29, 4, 6, 27, 28, 5, 12, 13, 2, 11]	2.6999999999999247e-05	1.5000000000098268e-05
[7, 19, 3, 18, 22, 17, 26, 28, 13, 16, 20, 8, 5, 15, 9]	1.6000000000016e-05	1.3000000000040757e-05
[7, 27, 6, 24, 13, 25, 28, 12, 16, 18, 0, 5, 9, 20, 1]	1.399999999995849e-05	1.999999999990898e-05
[14, 23, 2, 28, 22, 10, 9, 24, 8, 15, 3, 16, 27, 18, 21]	2.4000000000024002e-05	1.3000000000040757e-05
[24, 20, 18, 26, 10, 0, 14, 3, 17, 1, 2, 15, 22, 28, 21]	1.3000000000040757e-05	1.399999999995849e-05
[24, 19, 10, 29, 11, 15, 2, 9, 18, 25, 27, 14, 3, 17, 23]	1.0999999999983245e-05	1.3000000000040757e-05
[12, 14, 19, 9, 2, 21, 7, 0, 11, 15, 23, 18, 29, 28, 6]	1.1999999999900979e-05	1.6999999999933735e-05
[29, 5, 17, 6, 0, 27, 14, 16, 26, 9, 1, 23, 18, 15, 20]	3.500000000000725e-05	1.399999999995849e-05
[18, 17, 12, 1, 13, 8, 11, 10, 6, 25, 2, 9, 7, 28, 16]	1.6000000000016e-05	1.5000000000098268e-05
[8, 27, 0, 22, 17, 16, 3, 25, 12, 24, 10, 13, 29, 18, 6]	1.399999999995849e-05	1.399999999995849e-05
[9, 19, 4, 7, 14, 5, 8, 10, 24, 25, 6, 26, 3, 11, 1]	1.399999999995849e-05	1.399999999995849e-05
[2, 18, 12, 19, 5, 8, 25, 26, 29, 13, 22, 4, 10, 6, 20]	1.399999999995849e-05	1.3000000000040757e-05
[21, 6, 18, 22, 15, 2, 29, 14, 19, 3, 25, 28, 9, 8, 0]	1.4999999999876223e-05	1.700000000015578e-05
[4, 24, 11, 19, 23, 6, 0, 10, 14, 5, 1, 18, 12, 17, 9]	1.5000000000098268e-05	1.4999999999876223e-05
[6, 21, 11, 7, 19, 4, 9, 1, 27, 13, 26, 28, 16, 23, 0]	1.3000000000040757e-05	1.399999999995849e-05
[23, 24, 27, 21, 8, 28, 25, 7, 11, 2, 20, 17, 6, 22, 3]	1.3000000000040757e-05	1.2000000000123023e-05
[10, 14, 7, 23, 24, 21, 13, 22, 15, 20, 17, 29, 12, 6, 5]	1.2000000000123023e-05	1.399999999995849e-05
[6, 5, 10, 28, 15, 7, 22, 11, 1, 18, 17, 27, 29, 12, 14]	1.399999999995849e-05	1.1999999999900979e-05
[12, 9, 10, 4, 29, 17, 8, 20, 21, 0, 11, 1, 5, 3, 2]	1.2000000000123023e-05	1.399999999995849e-05
[23, 9, 7, 4, 22, 6, 20, 28, 17, 25, 19, 26, 2, 18, 1]	1.1999999999900979e-05	1.6999999999933735e-05
[5, 3, 2, 11, 20, 26, 15, 9, 6, 22, 12, 19, 25, 23, 8]	1.6000000000016e-05	4.4000000000155026e-05
[5, 10, 8, 15, 1, 3, 16, 21, 11, 2, 26, 29, 23, 27, 28]	2.2000000000188535e-05	1.8999999999991246e-05
[10, 26, 22, 6, 14, 2, 5, 1, 20, 9, 15, 12, 29, 19, 25]	1.399999999995849e-05	1.0999999999983245e-05
[2, 10, 28, 6, 7, 27, 29, 21, 24, 8, 25, 13, 20, 19, 9]	1.3000000000040757e-05	4.099999999995774e-05
[1, 22, 3, 13, 23, 0, 15, 27, 29, 20, 21, 25, 16, 28, 12]	3.300000000017178e-05	1.8999999999991246e-05
[18, 19, 13, 15, 10, 29, 12, 4, 2, 26, 0, 1, 24, 23, 16]	1.8000000000073513e-05	1.2000000000123023e-05
[7, 16, 23, 6, 14, 19, 28, 8, 25, 3, 27, 20, 18, 26, 9]	1.6000000000016e-05	1.3000000000040757e-05
[0, 9, 29, 24, 26, 5, 4, 8, 3, 1, 25, 15, 2, 22, 11]	1.8000000000073513e-05	1.6000000000016e-05
[3, 13, 0, 6, 29, 18, 27, 10, 22, 11, 20, 2, 28, 12, 9]	1.6999999999933735e-05	2.1000000000048757e-05
[15, 3, 7, 27, 5, 11, 2, 9, 0, 24, 10, 4, 19, 16, 20]	1.6000000000016e-05	1.6000000000016e-05
[18, 17, 15, 5, 3, 25, 6, 21, 4, 0, 28, 19, 8, 14, 9]	1.8000000000073513e-05	1.6000000000016e-05
[1, 25, 9, 24, 14, 13, 8, 4, 20, 21, 26, 27, 19, 11, 10]	1.2999999999818712e-05	1.5000000000098268e-05
[26, 0, 3, 7, 27, 4, 25, 8, 22, 16, 2, 20, 17, 5, 28]	1.2999999999818712e-05	2.4999999999941735e-05
[1, 25, 26, 16, 6, 19, 21, 15, 18, 2, 17, 8, 12, 27, 28]	1.4999999999876223e-05	1.3000000000040757e-05
[8, 22, 17, 2, 29, 28, 12, 21, 20, 25, 13, 18, 16, 19, 1]	1.3000000000040757e-05	1.3000000000040757e-05
[13, 14, 0, 17, 10, 7, 11, 8, 2, 12, 6, 5, 16, 1, 25]	1.2000000000123023e-05	1.399999999995849e-05
[0, 4, 5, 19, 14, 12, 1, 28, 26, 13, 15, 2, 11, 16, 22]	1.6000000000016e-05	9.000000000147779e-06
[4, 11, 0, 17, 13, 27, 25, 7, 20, 19, 14, 1, 3, 28, 26]	1.399999999995849e-05	1.3000000000040757e-05
[6, 12, 29, 10, 8, 0, 26, 28, 20, 3, 16, 11, 21, 4, 18]	9.000000000147779e-06	8.999999999925734e-06
[6, 11, 1, 2, 5, 27, 12, 25, 14, 22, 9, 29, 0, 24, 17]	1.2999999999818712e-05	1.8000000000073513e-05
[19, 25, 12, 7, 20, 17, 15, 13, 14, 5, 9, 3, 26, 11, 2]	1.2000000000123023e-05	1.8999999999991246e-05
[18, 22, 27, 3, 6, 10, 28, 16, 14, 9, 12, 1, 0, 26, 13]	1.1999999999900979e-05	1.1999999999900979e-05
[1, 24, 11, 14, 13, 3, 7, 18, 12, 21, 17, 10, 2, 22, 0]	1.399999999995849e-05	1.0000000000065512e-05
[24, 3, 22, 12, 21, 17, 11, 20, 16, 23, 7, 8, 6, 14, 27]	1.1999999999900979e-05	1.0999999999983245e-05
[12, 7, 8, 16, 5, 21, 28, 13, 22, 9, 6, 14, 2, 26, 29]	1.5000000000098268e-05	3.199999999980996e-05
[27, 29, 1, 21, 10, 17, 19, 24, 25, 2, 28, 13, 14, 18, 23]	1.900000000021329e-05	2.4999999999941735e-05
[10, 7, 14, 23, 28, 4, 15, 29, 6, 25, 19, 24, 0, 26, 13]	1.8000000000073513e-05	1.700000000015578e-05
[26, 28, 8, 6, 11, 14, 17, 22, 21, 16, 5, 29, 9, 3, 7]	2.4999999999941735e-05	2.4000000000024002e-05
[8, 9, 5, 12, 7, 6, 27, 18, 1, 28, 2, 19, 0, 15, 4]	5.8000000000113516e-05	4.6999999999908226e-05
[14, 6, 12, 13, 0, 7, 1, 8, 18, 17, 21, 22, 2, 20, 23]	5.199999999994098e-05	4.500000000007276e-05
[9, 14, 0, 12, 8, 25, 13, 28, 18, 7, 1, 23, 22, 6, 19]	2.199999999996649e-05	2.0999999999826713e-05
[26, 12, 4, 19, 14, 29, 15, 16, 7, 24, 3, 18, 6, 28, 5]	1.900000000021329e-05	1.399999999995849e-05
[23, 17, 0, 3, 5, 8, 7, 1, 25, 13, 15, 10, 29, 14, 4]	1.999999999990898e-05	1.8000000000073513e-05
[19, 13, 4, 10, 8, 22, 9, 14, 29, 5, 15, 25, 24, 6, 7]	1.6999999999933735e-05	1.6999999999933735e-05
[29, 0, 28, 8, 21, 9, 7, 5, 2, 6, 17, 25, 27, 3, 13]	2.4999999999941735e-05	1.700000000015578e-05
[25, 10, 16, 20, 7, 6, 9, 21, 26, 29, 4, 15, 12, 11, 2]	1.700000000015578e-05	1.6999999999933735e-05
[23, 8, 16, 11, 3, 6, 17, 18, 24, 21, 29, 20, 7, 2, 19]	1.2999999999818712e-05	8.000000000008e-06
[21, 22, 19, 11, 14, 9, 7, 23, 15, 25, 5, 12, 17, 6, 3]	1.399999999995849e-05	1.6000000000016e-05
[11, 7, 23, 27, 6, 16, 14, 0, 1, 12, 15, 5, 13, 19, 28]	1.8999999999991246e-05	1.5000000000098268e-05
[20, 3, 14, 1, 4, 19, 25, 11, 28, 27, 6, 23, 17, 15, 12]	1.0000000000065512e-05	9.999999999843467e-06
[9, 4, 15, 29, 13, 16, 5, 1, 22, 19, 8, 10, 28, 25, 18]	1.0999999999983245e-05	1.6000000000016e-05
[1, 2, 28, 23, 15, 11, 18, 5, 20, 17, 27, 19, 25, 29, 14]	1.3000000000040757e-05	6.999999999868223e-06
[17, 24, 11, 9, 0, 13, 1, 3, 14, 2, 8, 18, 27, 16, 15]	8.000000000008e-06	8.999999999925734e-06
[17, 2, 29, 28, 16, 3, 10, 24, 21, 13, 9, 1, 22, 8, 26]	1.3000000000040757e-05	1.8000000000073513e-05
[10, 2, 4, 22, 8, 28, 24, 23, 11, 25, 9, 13, 12, 26, 0]	9.999999999843467e-06	8.999999999925734e-06
[4, 24, 15, 22, 19, 28, 21, 3, 29, 13, 5, 6, 11, 12, 18]	1.3000000000040757e-05	1.0000000000065512e-05
[4, 14, 19, 18, 1, 29, 28, 9, 2, 25, 23, 10, 20, 8, 7]	1.0999999999983245e-05	1.399999999995849e-05
[27, 13, 28, 15, 19, 20, 26, 25, 24, 18, 4, 21, 0, 6, 17]	1.2999999999818712e-05	1.7999999999851468e-05
[16, 7, 2, 15, 12, 28, 18, 21, 6, 5, 9, 26, 0, 4, 10]	1.5999999999793957e-05	1.0000000000065512e-05
[27, 13, 6, 17, 10, 4, 29, 1, 23, 3, 2, 26, 25, 5, 20]	2.1000000000048757e-05	1.5000000000098268e-05
[20, 19, 1, 10, 15, 26, 23, 2, 3, 25, 24, 14, 13, 28, 11]	1.0999999999983245e-05	9.000000000147779e-06
[7, 4, 28, 6, 12, 11, 25, 21, 10, 8, 14, 1, 9, 2, 24]	1.3000000000040757e-05	9.000000000147779e-06
[27, 16, 0, 13, 25, 15, 4, 10, 18, 22, 1, 9, 19, 17, 29]	1.0999999999983245e-05	1.3000000000040757e-05
[21, 16, 26, 24, 1, 9, 18, 23, 13, 29, 14, 22, 3, 20, 7]	1.2999999999818712e-05	8.999999999925734e-06
[14, 22, 3, 5, 11, 6, 28, 24, 7, 13, 1, 21, 17, 12, 0]	1.0000000000065512e-05	1.4000000000180535e-05
[29, 10, 1, 17, 23, 20, 28, 25, 8, 19, 14, 6, 9, 18, 16]	1.0999999999983245e-05	1.0000000000065512e-05
[10, 3, 5, 18, 21, 12, 13, 27, 22, 15, 23, 0, 16, 20, 7]	1.3000000000040757e-05	8.999999999925734e-06
[19, 8, 20, 17, 15, 23, 29, 28, 6, 2, 22, 1, 13, 3, 27]	3.0000000000196536e-05	1.6000000000016e-05
[13, 12, 18, 5, 11, 21, 25, 26, 2, 9, 0, 20, 15, 23, 24]	2.1000000000048757e-05	1.6999999999933735e-05
[5, 21, 29, 26, 25, 18, 17, 3, 24, 23, 0, 4, 16, 27, 9]	1.8999999999991246e-05	2.300000000010627e-05
[17, 5, 9, 28, 18, 11, 2, 12, 3, 24, 29, 4, 25, 13, 27]	1.6000000000016e-05	1.6000000000016e-05
[21, 9, 26, 2, 23, 7, 22, 19, 3, 29, 6, 17, 25, 16, 8]	1.1999999999900979e-05	1.3000000000040757e-05
[21, 18, 2, 25, 28, 3, 17, 22, 13, 23, 24, 8, 16, 19, 10]	1.399999999995849e-05	1.3000000000040757e-05
[6, 10, 25, 3, 0, 5, 11, 19, 23, 24, 22, 12, 13, 14, 9]	1.3000000000040757e-05	1.1999999999900979e-05
[10, 22, 12, 19, 14, 9, 15, 5, 29, 1, 3, 0, 17, 28, 2]	1.6999999999933735e-05	1.999999999990898e-05
[15, 17, 7, 16, 4, 24, 3, 2, 13, 6, 20, 8, 19, 11, 5]	2.1000000000048757e-05	1.700000000015578e-05
[8, 4, 0, 23, 1, 14, 28, 18, 22, 27, 17, 12, 10, 25, 2]	1.1999999999900979e-05	1.6000000000016e-05
[21, 3, 16, 6, 5, 0, 18, 24, 22, 9, 20, 7, 19, 12, 15]	1.6000000000016e-05	1.0000000000065512e-05
[2, 28, 18, 13, 1, 24, 6, 17, 5, 25, 8, 15, 0, 9, 12]	1.1999999999900979e-05	1.999999999990898e-05
[20, 23, 3, 2, 11, 12, 5, 13, 22, 16, 8, 1, 14, 9, 26]	8.000000000008e-06	8.999999999925734e-06
[11, 23, 7, 5, 24, 0, 25, 17, 16, 2, 14, 15, 21, 9, 19]	1.399999999995849e-05	1.4999999999876223e-05
[6, 27, 18, 4, 28, 9, 12, 2, 23, 21, 29, 5, 25, 24, 15]	1.6000000000016e-05	5.999999999950489e-06
[10, 14, 5, 15, 22, 12, 25, 24, 26, 13, 20, 18, 7, 9, 11]	2.2999999999884224e-05	2.9000000000056758e-05
[17, 10, 21, 12, 7, 13, 15, 27, 9, 26, 29, 8, 2, 24, 25]	2.2999999999884224e-05	2.599999999985947e-05
[1, 8, 11, 15, 25, 10, 0, 9, 17, 14, 26, 27, 19, 22, 28]	1.6999999999933735e-05	1.700000000015578e-05
[11, 13, 23, 22, 17, 7, 0, 1, 15, 4, 8, 6, 27, 5, 29]	2.4999999999941735e-05	1.999999999990898e-05
[25, 22, 10, 8, 20, 19, 27, 26, 1, 13, 12, 3, 0, 23, 18]	1.0000000000065512e-05	2.0000000000131024e-05
[4, 12, 8, 19, 11, 13, 25, 1, 20, 21, 26, 29, 9, 17, 22]	1.4000000000180535e-05	1.6000000000016e-05
[1, 20, 21, 3, 4, 24, 8, 12, 27, 11, 25, 9, 16, 5, 17]	1.8999999999991246e-05	2.1000000000048757e-05
[2, 14, 27, 6, 10, 5, 13, 3, 7, 9, 12, 29, 28, 19, 1]	1.700000000015578e-05	3.6000000000147026e-05
[3, 12, 13, 15, 18, 14, 25, 21, 1, 23, 29, 26, 10, 9, 7]	3.6999999999842714e-05	1.0999999999983245e-05
[29, 12, 22, 17, 0, 7, 2, 5, 19, 3, 26, 4, 16, 18, 8]	2.1000000000048757e-05	1.4999999999876223e-05
[3, 24, 10, 11, 25, 4, 17, 26, 22, 23, 9, 29, 8, 21, 27]	1.3000000000040757e-05	1.3000000000040757e-05
[0, 21, 8, 9, 11, 4, 20, 6, 25, 24, 15, 19, 27, 22, 10]	1.1999999999900979e-05	1.1999999999900979e-05
[21, 5, 2, 0, 26, 11, 22, 3, 6, 20, 23, 15, 1, 13, 14]	1.2000000000123023e-05	2.2000000000188535e-05
[19, 2, 0, 18, 3, 23, 6, 12, 9, 20, 8, 10, 14, 13, 17]	2.4000000000024002e-05	2.4000000000024002e-05
[16, 28, 15, 6, 4, 7, 1, 10, 13, 0, 27, 23, 5, 18, 19]	1.5000000000098268e-05	2.8999999999834714e-05
[20, 15, 11, 22, 27, 19, 7, 21, 17, 16, 28, 14, 29, 4, 1]	2.199999999996649e-05	1.6000000000016e-05
[26, 25, 6, 10, 2, 24, 19, 21, 16, 3, 4, 0, 11, 15, 27]	1.1999999999900979e-05	1.5000000000098268e-05
[16, 14, 13, 4, 8, 29, 22, 7, 23, 12, 27, 9, 0, 6, 28]	1.3000000000040757e-05	7.000000000090267e-06
